COMID_hr,lagoslakeid,nhdplusv2_comid,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKM,Elevation,REACHCODE,FTYPE,FCODE,VisibilityFilter,Shape_Length,Shape_Area,VPUID,fdate,resolution,gnis_id,gnis_name,areasqkm,elevation,reachcode,ftype,fcode,shape_length,shape_area,onoffnet,purpcode,purpdesc,meandepth,lakevolume,maxdepth,meandused,meandcode,lakearea,areasqm,in_maxdepth_training,maxdepth_m_prediction_heathcote,maxdepth_m_prediction_hollister,maxdepth_m_prediction_khazaei,maxdepth_m_prediction_oliver,maxdepth_m_prediction_sobek,maxdepth_m_prediction_rf,in_meandepth_training,meandepth_m_prediction_messager,meandepth_m_prediction_khazaei,meandepth_m_prediction_rf,lake_meandepth_m,lake_maxdepth_m,area,best_maxdepth,best_meandepth,cone_volume,HYBAS_ID,MAIN_BAS,pre_mm_uyr,aet_mm_uyr,pet_mm_uyr,crp_pc_use,wet_pc_ug2,Shape,HUC04,apr_recharge_Ly,Flow_in_m3s
60003700038278,103848,4792754,114539685,2019-06-12T00:00:00Z,2,00658908,Watap Lake,0.78516617,NA,04010101003363,390,39004,1000000,0.12764017457262147,9.481059408112862e-5,0401,2001-08-08T04:00:00Z,Medium,658908,Watap Lake,0.314,0,04010101003363,LakePond,39004,0.0882060492891109,3.78950887511881e-5,1, , ,1.682771571,528106.6624,5.4898464887360685,1.682771571,4,313831.474638,785166.17,FALSE,3.7442974935019366,6.375084310242747,5.472436840299989,9.247631512833234,19.329723268524432,5.4898464887360685,FALSE,3.7319232650803,2.4481566117142832,2.0391619999999984,NA,NA,280693.34938144265,5.4898464887360685,2.0391619999999984,513654.4661710931,7100982240,7100034520,732,586,735,1,41,"c(-90.3251193484484, 48.1018575533382)",0401,146,0.0036350285648148154
60003700032016,114083,1773716,107073220,2003-10-09T00:00:00Z,2,00662355,Sand Lake,0.372,NA,04010201003115,390,39004,1000000,0.03545460720168681,4.4199844367289366e-5,0401,1999-07-05T04:00:00Z,Medium,662355,Sand Lake,0.362,0,04010201003115,LakePond,39004,0.0339404353131291,4.30592959220863e-5,1, , ,2.055379251,744394.3534,9.715505686019938,2.055379251,4,362168.878427,372000,FALSE,6.486768474066229,7.862214250442221,8.232377695527987,5.798462760512742,7.079920922624606,9.715505686019938,FALSE,3.77990229503223,3.709109903047615,4.489655139999984,NA,NA,371760.5955902312,9.715505686019938,4.489655139999984,1203947.3934316833,7100351330,7100034520,681,576,820,7,57,"c(-93.0375078918671, 47.2828418921245)",0401,105,0.0012385844748858447
60003700033332,52160,1775858,107074334,2003-10-09T00:00:00Z,2,NA,NA,0.018,NA,04010201003281,390,39004,5000000,0.00674281578877527,2.0980270201499484e-6,0401,1999-07-05T04:00:00Z,Medium, , ,0.074,0,04010201003281,LakePond,39004,0.0135899137733324,8.7255171285062e-6,1, , ,0.191835666,14195.60379,4.284397539189839,0.191835666,4,73998.7737759,18000,FALSE,4.322916198632569,6.063372777561058,2.3540310645540004,3.5438811805857258,3.6944449165138273,4.284397539189839,FALSE,3.591977135290461,1.6851070100952386,3.5743363999999915,NA,NA,17792.483493406304,4.284397539189839,3.5743363999999915,25410.02416507526,7100360940,7100034520,708,596,808,4,49,"c(-92.7559595577863, 46.8374394440978)",0401,112,6.392694063926941e-5
60003700030580,131962,1776084,107074908,2003-10-09T00:00:00Z,2,00650052,Rice Portage Lake,0.462,NA,04010201003327,390,39004,1000000,0.05174659959730201,5.4329173269067504e-5,0401,1999-07-05T04:00:00Z,Medium,650052,Rice Portage Lake,0.471,0,04010201003327,LakePond,39004,0.0498122912648965,5.54518646016271e-5,1, , ,0.099084826,46715.38282,1.8,0.099084826,4,471468.613984,462000,TRUE,2.553696601100558,6.0800856390532765,3.3366541618939864,5.049949860401856,5.888964456254389,3.097033038081889,FALSE,3.577632132329301,2.40000144975238,3.0248027199999905,NA,1.8,461924.98353813565,1.8,3.0248027199999905,277154.9901228814,7100996590,7100034520,743,628,853,1,73,"c(-92.6944609149074, 46.6976417116385)",0401,115,0.0016847412480974124
60003700038903,82180,1776124,107075006,2003-10-09T00:00:00Z,2,00645584,Jaskari Lake,0.086,NA,04010201003348,390,39004,500000,0.012953143959440158,1.015649018846977e-5,0401,1999-07-05T04:00:00Z,Medium,645584,Jaskari Lake,0.339,0,04010201003348,LakePond,39004,0.0307749576570113,3.98741755452317e-5,1, , ,0.981092964,332733.0253,1.8,0.981092964,4,339145.25681,86000,TRUE,0.5992940917152872,5.852465530612955,3.889439987709982,4.02169808370629,2.3085147823991825,6.123240374871995,FALSE,3.47205255168989,3.227170303809523,4.7980144399999904,NA,1.8,86383.54484635104,1.8,4.7980144399999904,51830.12690781063,7100996590,7100034520,743,628,853,1,73,"c(-92.700591329946, 46.6788719400554)",0401,115,3.1360984271943174e-4
60003700033471,126759,1775870,107074348,2003-10-09T00:00:00Z,2,00661873,Martin Lake,0.264,NA,04010201003278,390,39004,500000,0.023926297487902162,3.110275952348425e-5,0401,1999-07-05T04:00:00Z,Medium,661873,Martin Lake,0.258,0,04010201003278,LakePond,39004,0.0231637148773961,3.04142138235755e-5,1, , ,2.599235399,670486.3933,23.44838333,2.599235399,4,257955.235807,264000,TRUE,4.913367687854918,7.642048879286105,14.685397537468017,5.544332586032192,6.2470046480602015,16.506071961137575,FALSE,3.743799192137728,3.854021222761896,4.387163751999985,NA,23.44838333,263794.73677948007,23.44838333,4.387163751999985,2061853.369480566,7100361180,7100034520,742,627,849,2,72,"c(-92.6948815822713, 46.8321805586695)",0401,115,9.627092846270928e-4
60003700035467,48984,1768664,107072298,2003-10-09T00:00:00Z,2,NA,NA,0.021,NA,04010201003038,390,39004,250000,0.00640272093070161,2.512154103305238e-6,0401,1999-07-05T04:00:00Z,Medium, , ,0.028,0,04010201003038,LakePond,39004,0.00746935040024302,3.3506879939461e-6,1, , ,0.243587885,6850.778712,3.5244242349637966,0.243587885,4,28124.463728,21000,FALSE,3.812839846735955,6.297388679839594,3.106427096324,3.1384002271305302,2.580837912001087,3.5244242349637966,FALSE,3.6279338392107534,2.0163403203809525,3.670839419999991,NA,NA,21086.067345928,3.5244242349637966,3.670839419999991,24772.08225802246,7100348740,7100034520,720,604,788,1,42,"c(-92.6124171157861, 47.3928049113514)",0401,116,7.724505327245053e-5
60003700038748,30147,1768690,107072396,2003-10-09T00:00:00Z,2,00660853,Borg Lake,0.067,NA,04010201003046,390,39004,250000,0.014858444444159012,7.922905350935878e-6,0401,1999-07-05T04:00:00Z,Medium,660853,Borg Lake,0.075,0,04010201003046,LakePond,39004,0.01537744234847,8.98704184323349e-6,1, , ,0.534242937,40310.29532,5.76110752361412,0.534242937,4,75453.1288003,67000,FALSE,4.158703055330203,6.319751386688035,4.355804726929991,4.109606202224928,2.4144510993615818,5.76110752361412,FALSE,3.661068723470656,2.2165395887619046,2.4831764999999977,NA,NA,66518.9218707277,5.76110752361412,2.4831764999999977,127740.88708404974,7100348740,7100034520,720,604,788,1,42,"c(-92.5910013787794, 47.379109988151)",0401,116,2.464485032978184e-4
60003700032929,83237,1768798,107072724,2003-10-09T00:00:00Z,2,NA,NA,0.055,NA,04010201006796,390,39004,250000,0.015000062948225519,6.490052775450295e-6,0401,1999-07-05T04:00:00Z,Medium, , ,0.031,0,04010201003067,LakePond,39004,0.00778814898220537,3.67693911746573e-6,1, , ,0.273821119,8461.149171,7.698715931097733,0.273821119,4,30900.2794123,55000,FALSE,3.2967692221478733,5.9391672413285646,4.187195517431993,2.6951317604137026,-1.0146326703119932,7.698715931097733,FALSE,3.546466821786021,1.908006633333331,3.282611279999992,NA,NA,54542.0926531336,7.698715931097733,3.282611279999992,139968.0258746961,7100348740,7100034520,720,604,788,1,42,"c(-92.5726530230664, 47.3270874973288)",0401,116,2.0230847285641806e-4
60003700031236,139166,1768932,107073228,2003-10-09T00:00:00Z,2,NA,NA,0.066,NA,04010201003117,390,39004,2000000,0.014352559094823976,7.862000837802038e-6,0401,1999-07-05T04:00:00Z,Medium, , ,0.061,0,04010201003117,LakePond,39004,0.0141330108743536,7.2830568461879e-6,1, , ,0.28808534,17653.95875,6.215535581332702,0.28808534,4,61280.3015819,66000,FALSE,3.2147384488719437,5.986350624538052,4.542758043759992,3.706024621284577,1.2514188116876674,6.215535581332702,FALSE,3.560233338538016,2.362567315333333,3.4556576799999936,NA,NA,66151.59134592491,6.215535581332702,3.4556576799999936,137055.85659079225,7100352930,7100034520,706,597,806,1,64,"c(-92.4552844396724, 47.2625376703257)",0401,109,2.2812024353120242e-4
60003700030629,38513,1791839,87818925,2012-10-09T00:00:00Z,2,00661120,Dodo Lake,0.35785112,NA,04010202000783,390,39004,1000000,0.030535616535245665,4.240300847309452e-5,0401,1999-07-05T04:00:00Z,Medium,661120,Dodo Lake,0.345,0,04010202000783,LakePond,39004,0.0294103801744442,4.0925269124177e-5,1, , ,0.176714037,61033.46554,23.5,0.176714037,4,345379.82804,357851.12,TRUE,5.220765969773492,8.00404215910944,16.193600151657996,5.867827846313718,4.9602358768917725,15.811546423363152,FALSE,3.756498752276237,4.447860375523804,5.139793959999985,NA,23.5,357851.1223175602,23.5,5.139793959999985,2803167.124820888,7100361320,7100034520,742,609,758,1,41,"c(-92.4175043970297, 47.101806267086)",0401,133,0.0015092021486555049
60003700039021,33250,1768910,107073158,2003-10-09T00:00:00Z,2,00662400,Seasted Lake,0.114,NA,04010201003113,390,39004,500000,0.014817777703735878,1.3551422237916234e-5,0401,1999-07-05T04:00:00Z,Medium,662400,Seasted Lake,0.119,0,04010201003113,LakePond,39004,0.0152512383096237,1.41130567451537e-5,1, , ,0.197759884,23476.30204,3.8913299701883233,0.197759884,4,118711.158309,114000,FALSE,3.64980515871742,6.294953357931867,5.573496465701993,3.358558637255013,1.909477003986627,3.8913299701883233,FALSE,3.609761093819387,3.1900614120000013,2.532712219999997,NA,NA,113987.14408359928,3.8913299701883233,2.532712219999997,147853.86332956149,7100352930,7100034520,706,597,806,1,64,"c(-92.4180450808736, 47.2793373643855)",0401,109,3.9402587519025875e-4
60003700036806,3342,1770992,107073426,2003-10-09T00:00:00Z,2,00661164,East Bass Lake,0.846,NA,04010201003153,390,39004,2000000,0.06692871812121366,1.0049185756805552e-4,0401,1999-07-05T04:00:00Z,Medium,661164,East Bass Lake,0.819,0,04010201003153,LakePond,39004,0.0642631958299644,9.72750254404757e-5,1, , ,1.680310768,1376740.598,6.095702648,1.680310768,4,819336.896132,846000,TRUE,4.781768081154248,8.024952826546812,8.722854814040012,7.4313622348844754,8.851583749305593,8.498463457596014,FALSE,3.7587607874313536,4.060605321142856,3.870207299999988,NA,6.095702648,846430.1724772524,6.095702648,3.870207299999988,1719862.2145722278,7100353080,7100034520,726,606,768,0,37,"c(-92.337405657381, 47.2065594029056)",0401,120,0.0032191780821917808
60003700037327,43848,1768606,107072090,2003-10-09T00:00:00Z,2,00662223,Pot Lake,0.045,NA,04010201003013,390,39004,250000,0.009567713699023718,5.307570252435877e-6,0401,1999-07-05T04:00:00Z,Medium,662223,Pot Lake,0.041,0,04010201003013,LakePond,39004,0.00914183394743468,4.85069815163237e-6,1, , ,0.305221687,12422.93419,5.718667586498844,0.305221687,4,40701.352311,45000,FALSE,4.62905209138465,6.223282050818125,6.872057106399994,3.838333440239929,-0.8288841252469474,5.718667586498844,FALSE,3.6129133214783806,3.243945406380948,2.694745499999997,NA,NA,44534.81819194129,5.718667586498844,2.694745499999997,84893.2737549579,7100347410,7100034520,727,606,776,1,41,"c(-92.2990599902008, 47.4106613235622)",0401,121,1.7265981735159816e-4
60003700034429,106946,1765878,107069992,2003-10-09T00:00:00Z,2,00662316,Sabin Lake,1.211,NA,04010201005797,390,39004,2000000,0.10275464627633116,1.4485845869688344e-4,0401,2009-01-15T05:00:00Z,Medium,662834,Wynne Lake,2.465,0,04010201002789,LakePond,39004,0.194762500423851,2.94691947667195e-4,1, , ,5.239094712,12914725.01,12.1914053,5.239094712,4,2465068.03743,1211000,TRUE,6.446401462321985,11.583725707110004,11.914925101256,6.326467822746337,14.69276015894009,12.558855851320065,FALSE,3.972937034543663,3.836138627047621,5.57091497999998,NA,12.1914053,1211414.9261180717,12.1914053,5.57091497999998,4922950.116924989,7100987540,7100034520,725,610,798,1,38,"c(-92.2963560597958, 47.5887271780225)",0401,115,0.0044160641806189754
60003700032267,106946,1765878,107070186,2003-10-09T00:00:00Z,2,00662834,Wynne Lake,1.169,NA,04010201005842,390,39004,2000000,0.112140942790882,1.3971831279521027e-4,0401,2009-01-15T05:00:00Z,Medium,662834,Wynne Lake,2.465,0,04010201002789,LakePond,39004,0.194762500423851,2.94691947667195e-4,1, , ,5.239094712,12914725.01,12.1914053,5.239094712,4,2465068.03743,1169000,TRUE,6.446401462321985,11.583725707110004,11.914925101256,6.326467822746337,14.69276015894009,12.558855851320065,FALSE,3.972937034543663,3.836138627047621,5.57091497999998,NA,12.1914053,1211414.9261180717,12.1914053,5.57091497999998,4922950.116924989,7100347290,7100034520,722,607,798,1,37,"c(-92.28845738892, 47.5612892897014)",0401,115,0.004262905885337392
60003700035092,130914,1768456,120020431,2004-03-16T13:37:00Z,2,00662876,Twin Lakes,0.266,NA,04010201002941,390,39004,500000,0.023680835042037426,3.177404764582231e-5,0401,2009-01-15T05:00:00Z,Medium,662878,North Twin Lake,0.283,0,04010201002941,LakePond,39004,0.0256995533125208,3.37318788105765e-5,1, , ,0.3365926,95199.70129,12,0.3365926,4,282833.623484,266000,TRUE,5.13390817447933,6.913716253470312,9.260693445853995,4.113272187608367,4.445135085558203,10.598820270061228,FALSE,3.665366839155201,3.449165995809521,4.165198119999985,NA,12,266416.78682027344,12,4.165198119999985,1065667.1472810938,7100347410,7100034520,727,606,776,1,41,"c(-92.2532462373598, 47.4492939021154)",0401,121,0.001020611364789447
60003700034161,109004,1803735,111727681,2019-04-30T00:00:00Z,2,NA,NA,0.08581855,NA,04010301001919,390,39004,500000,0.029386044780604224,1.0040786482206769e-5,0401,1999-07-05T04:00:00Z,Medium, , ,0.074,0,04010301001919,LakePond,39004,0.0215583394769293,8.60612683528533e-6,1, , ,0.375651518,27631.42696,2.794660402488692,0.375651518,4,73556.0126398,85818.54999999999,FALSE,6.058535416918838,6.412304232564344,7.834301598199975,7.285519869125374,7.16946159031221,2.794660402488692,FALSE,3.691637584945585,2.7780946390476187,2.6043507599999973,NA,NA,85818.55274219938,2.794660402488692,2.6043507599999973,79944.57038250398,7100368650,7100034520,757,639,855,2,35,"c(-92.2455714474525, 46.4096884277613)",0401,118,3.211120275240994e-4
60003700035336,27069,1768618,107072142,2003-10-09T00:00:00Z,2,00660528,Kumpula Lake,0.271,NA,04010201003019,390,39004,500000,0.03449341978996993,3.2297158159702375e-5,0401,1999-07-05T04:00:00Z,Medium,660528,Kumpula Lake,0.27,0,04010201003019,LakePond,39004,0.0328790051044687,3.21658771174422e-5,1, , ,0.30698676,82864.45922,6.518658957096056,0.30698676,4,269928.464366,271000,FALSE,3.95005787129865,6.226330878952681,5.059376216773984,4.197130634482943,2.8449672915452595,6.518658957096056,FALSE,3.6059657662960727,2.60801213885714,2.791443859999992,NA,NA,271029.9853406114,6.518658957096056,2.791443859999992,588917.3471940631,7100347410,7100034520,727,606,776,1,41,"c(-92.238777697278, 47.4046323919218)",0401,121,0.0010397957889396246
60003700035737,118314,1769044,107073428,2003-10-09T00:00:00Z,2,00661428,Hart Lake,0.193,NA,04010201003149,390,39004,500000,0.03461041049512297,2.292993517765897e-5,0401,1999-07-05T04:00:00Z,Medium,661428,Hart Lake,0.211,0,04010201003149,LakePond,39004,0.0352995148368956,2.501540113323e-5,1, , ,2.247374275,473534.7685,5.178045086957663,2.247374275,4,210705.762638,193000,FALSE,3.186409850952507,6.598727753755468,5.126839172427987,5.094976089371025,8.331387820301607,5.178045086957663,FALSE,3.6714816930874967,2.3030733300952395,1.9351978799999976,NA,NA,193139.9020649229,5.178045086957663,1.9351978799999976,333362.37366091943,7100991130,7100034520,727,606,764,0,37,"c(-92.2225107586176, 47.2054539106203)",0401,121,7.405187721968544e-4
60003700030557,102766,1768480,107071672,2003-10-09T00:00:00Z,2,NA,NA,0.056,NA,04010201002954,390,39004,250000,0.011545259330652863,6.6461400927272396e-6,0401,1999-07-05T04:00:00Z,Medium, , ,0.055,0,04010201002954,LakePond,39004,0.0107421606343928,6.58524593956787e-6,1, , ,0.983215903,54294.37847,5.072772628163065,0.983215903,4,55221.2225592,56000,FALSE,3.935718198203396,6.817344106314376,5.037097516938002,3.236895911987161,1.4956553256492562,5.072772628163065,FALSE,3.7068617205292616,2.4624713523809523,2.343663319999999,NA,NA,55731.683313251146,5.072772628163065,2.343663319999999,94238.05254430424,7100347410,7100034520,727,606,776,1,41,"c(-92.2359678788383, 47.443951189153)",0401,121,2.1486555048198883e-4
60003700037181,53219,1765674,107069840,2003-10-09T00:00:00Z,2,NA,NA,0.021,NA,04010201002768,390,39004,250000,0.006700496388060692,2.487404147851284e-6,0401,1999-07-05T04:00:00Z,Medium, , ,0.024,0,04010201002768,LakePond,39004,0.00714129531644366,2.89481973770197e-6,1, , ,0.701665714,16967.7966,6.459673902365703,0.701665714,4,24182.1666129,21000,FALSE,3.500029310656699,6.061021727530568,5.520036479999987,3.819782119174604,-1.4235082898293747,6.459673902365703,FALSE,3.58961440066208,2.741600347428569,4.576406759999983,NA,NA,20778.813613227485,6.459673902365703,4.576406759999983,44741.45333982893,7100987540,7100034520,725,610,798,1,38,"c(-92.2008401981789, 47.6465868920369)",0401,115,7.657914764079148e-5
60003700036524,55224,1765648,120020407,2004-03-16T13:37:00Z,2,00661457,Heikkilla Lake,0.52,NA,04010201002766,390,39004,1000000,0.04092693798483091,6.22916640843476e-5,0401,1999-07-05T04:00:00Z,Medium,661457,Heikkilla Lake,0.537,0,04010201002766,LakePond,39004,0.0416152544012485,6.42924119714738e-5,1, , ,0.845806397,454215.7913,3.6926076628246567,0.845806397,4,537020.988259,520000,FALSE,3.6862787046767664,6.703435719416759,5.453379751423992,4.444982731798834,4.269272438485103,3.6926076628246567,FALSE,3.660599075730773,2.195828993371425,2.172629559999996,NA,NA,520307.1406838608,3.6926076628246567,2.172629559999996,640430.0449038703,7100986420,7100034520,726,610,796,1,38,"c(-92.1721525992248, 47.6520033298587)",0401,116,0.0019127346524606798
60003700032121,135089,1765406,107069668,2003-10-09T00:00:00Z,2,NA,NA,0.051,NA,04010201002745,390,39004,250000,0.015158933563666573,6.10787709879544e-6,0401,1999-07-05T04:00:00Z,Medium, , ,0.053,0,04010201002745,LakePond,39004,0.015080787676872,6.37559222922843e-6,1, , ,1.336313111,71047.8404,5.605866882640364,1.336313111,4,53167.0509914,51000,FALSE,4.736801516134801,6.647571964935973,4.722396989273997,3.065408946869006,0.6193697322010898,5.605866882640364,FALSE,3.697661008935591,1.8347361978095225,2.3509315199999987,NA,NA,50934.489317312255,5.605866882640364,2.3509315199999987,95177.32228270672,7100986420,7100034520,726,610,796,1,38,"c(-92.1791156475054, 47.7380796481648)",0401,116,1.8759512937595129e-4
