COMID_hr,lagoslakeid,nhdplusv2_comid,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,AreaSqKM,Elevation,REACHCODE,FTYPE,FCODE,VisibilityFilter,Shape_Length,Shape_Area,VPUID,fdate,resolution,gnis_id,gnis_name,areasqkm,elevation,reachcode,ftype,fcode,shape_length,shape_area,onoffnet,purpcode,purpdesc,meandepth,lakevolume,maxdepth,meandused,meandcode,lakearea,areasqm,in_maxdepth_training,maxdepth_m_prediction_heathcote,maxdepth_m_prediction_hollister,maxdepth_m_prediction_khazaei,maxdepth_m_prediction_oliver,maxdepth_m_prediction_sobek,maxdepth_m_prediction_rf,in_meandepth_training,meandepth_m_prediction_messager,meandepth_m_prediction_khazaei,meandepth_m_prediction_rf,lake_meandepth_m,lake_maxdepth_m,area,best_maxdepth,best_meandepth,cone_volume,HYBAS_ID,MAIN_BAS,pre_mm_uyr,aet_mm_uyr,pet_mm_uyr,crp_pc_use,wet_pc_ug2,Shape,HUC04,apr_recharge_Ly,Flow_in_m3s
60003200056279,128801,11931332,117627685,2004-01-12T00:00:00Z,2,01619273,Bog Lake,0.085,NA,04020104001040,390,39004,500000,0.021908601173048547,9.97979867567064e-6,0402,1999-09-13T04:00:00Z,Medium,1619273,Bog Lake,0.062,0,04020104001040,LakePond,39004,0.0108329386347644,7.24191945282032e-6,1, , ,0.258399939,15981.87601,8.862450214355182,0.258399939,4,61849.383355,85000,FALSE,4.872150776095185,6.961335104792352,4.56176193820199,7.0577613572815,7.523412234461274,8.862450214355182,FALSE,3.699496180223227,2.1905809556190485,3.6281007599999913,NA,NA,85232.87589783504,8.862450214355182,3.6281007599999913,251790.70642362558,7100368960,7100034520,813,648,856,1,50,"c(-88.6927122547843, 46.4513909421297)",0402,165,4.447298325722983e-4
60003200048567,35341,11929286,117626671,2004-01-12T00:00:00Z,2,NA,NA,0.011,NA,04020104000920,390,39004,100000,0.006493486048638038,1.2642919005317757e-6,0402,1999-09-13T04:00:00Z,Medium, , ,0.021,0,04020104000920,LakePond,39004,0.00733861385913869,2.48672916805162e-6,1, , ,1.001846969,21200.48503,7.090128473442589,1.001846969,4,21161.3959441,11000,FALSE,7.061879974897488,6.639845549437936,3.297255839999998,6.6942559955176755,3.712424646676393,7.090128473442589,FALSE,3.760129511365539,1.5316366348571422,3.6703770799999926,NA,NA,10758.7439276345,7.090128473442589,3.6703770799999926,25426.958886599637,7100996410,7100034520,812,628,841,2,8,"c(-88.4313630809938, 46.6501749667795)",0402,184,6.418061897513952e-5
60003200044124,135071,12026832,105233569,2003-09-23T00:00:00Z,2,01618844,Kontio Lake,0.166,NA,04020105001204,390,39004,500000,0.018180094137649747,1.9535690517178022e-5,0402,1999-09-13T04:00:00Z,Medium,1618844,Kontio Lake,0.158,0,04020105001204,LakePond,39004,0.016888328709962,1.85345997978193e-5,1, , ,1.238050398,195256.1235,6.217886840530515,1.238050398,4,157712.58808,166000,FALSE,5.211526095632336,7.1540891735840715,5.899909476125995,4.806230225388801,3.279529548128373,6.217886840530515,FALSE,3.688984803205851,3.212999700952376,3.277023819999992,NA,NA,166230.7442080935,6.217886840530515,3.277023819999992,344534.6523010329,7100996410,7100034520,812,628,841,2,8,"c(-88.3915979368609, 46.6542644520414)",0402,184,9.685438863521055e-4
60003200044999,141165,11929382,117626825,2004-01-12T00:00:00Z,2,NA,NA,0.015,NA,04020104000941,390,39004,100000,0.005566045999872643,1.7057543835889141e-6,0402,1999-09-13T04:00:00Z,Medium, , ,0.02,0,04020104000941,LakePond,39004,0.00602502583959195,2.3362507593094e-6,1, , ,0.359768385,7157.662353,7.260434295283052,0.359768385,4,19895.1958345,15000,FALSE,3.643861111388573,7.331741470418706,5.5645499199999975,6.455740644657794,1.716881370409812,7.260434295283052,FALSE,3.763665278502193,2.1518875706666667,1.8105783799999984,NA,NA,14525.95358080457,7.260434295283052,1.8105783799999984,35154.91051658772,7100367770,7100034520,837,636,828,2,34,"c(-88.3484586925094, 46.610681993398)",0402,201,9.560502283105023e-5
60003200042222,24995,12024866,105231561,2009-09-10T12:55:17Z,2,00620139,Lake Ann,0.255,NA,04020105001021,390,39004,500000,0.035753720097232204,3.007562911770801e-5,0402,1999-09-13T04:00:00Z,Medium,620139,"Ann, Lake",0.25,0,04020105001021,LakePond,39004,0.0349471663627463,2.95272042549319e-5,1, , ,4.878769103,1220887.744,10.551588757665574,4.878769103,4,250245.03577,255000,FALSE,10.15158768780377,10.749993308510955,15.812454026127968,10.552370636079598,15.726406861532045,10.551588757665574,FALSE,3.998700472471445,5.097196090666658,5.488908639999981,NA,NA,254894.45810896595,10.551588757665574,5.488908639999981,896513.8328579412,7100359200,7100034520,803,603,802,0,28,"c(-87.9269391964054, 46.8724808692306)",0402,200,0.0016171993911719938
60003200058441,119388,12024856,105231485,2003-09-23T00:00:00Z,2,00636393,Rush Lake,1.267,NA,04020105001014,390,39004,2000000,0.10751903099474272,1.4956503474669236e-4,0402,1999-09-13T04:00:00Z,Medium,636393,Rush Lake,1.314,0,04020105001014,LakePond,39004,0.104946401615051,1.55051159591132e-4,1, , ,7.31318888,9607420.958,16.073960233691672,7.31318888,4,1313711.60619,1267000,FALSE,10.181419035359168,15.372175431500777,20.661229183363947,11.60026424804636,21.84377013221358,16.073960233691672,FALSE,4.153709427998049,6.362408633428569,6.626767999999979,NA,NA,1267231.1058957875,16.073960233691672,6.626767999999979,6789807.467688669,7100359200,7100034520,803,603,802,0,28,"c(-87.9125849142218, 46.8874751698187)",0402,200,0.008035261288685947
60003200053735,50076,12024992,105233001,2003-09-23T00:00:00Z,2,NA,NA,0.021,NA,04020105001113,390,39004,250000,0.006786140251440988,2.4379780035526324e-6,0402,1999-09-13T04:00:00Z,Medium, , ,0.024,0,04020105001113,LakePond,39004,0.006795872028792,2.79914511339191e-6,1, , ,0.108677514,2586.907655,6.930977216039564,0.108677514,4,23803.5230891,21000,FALSE,3.7663416110517502,5.995486926336567,5.143182159999997,3.1691416352570405,-2.9896215698468644,6.930977216039564,FALSE,3.570178457961916,1.9271267942857149,2.435099819999997,NA,NA,20732.270156144998,6.930977216039564,2.435099819999997,47898.29736300599,7100998410,7100034520,840,618,798,1,33,"c(-87.8882783469217, 46.6877268510633)",0402,222,1.478310502283105e-4
60003200057091,86397,12024878,105231601,2003-09-23T00:00:00Z,2,00626190,Florence Pond,0.011,NA,04020105001025,390,39004,100000,0.004877842374457175,1.2595038227617116e-6,0402,1999-09-13T04:00:00Z,Medium,626190,Florence Pond,0.018,0,04020105001025,LakePond,39004,0.00553023005754406,2.14151528223811e-6,1, , ,2.645504329,48034.01157,8.05289434696638,2.645504329,4,18156.8462926,11000,FALSE,6.730552218200228,7.236861909200678,5.384245639999989,10.531253119752234,10.007436058387526,8.05289434696638,FALSE,3.8126489950284856,3.36385401533333,2.980348499999995,NA,NA,10678.719015715335,8.05289434696638,2.980348499999995,28664.8653314988,7100359200,7100034520,803,603,802,0,28,"c(-87.8703886671347, 46.8506784438124)",0402,200,6.976154236428209e-5
60003200042238,36383,12025032,105233139,2003-09-23T00:00:00Z,2,00637964,Silver Lead Mine Lake,0.025,NA,04020105003173,390,39004,250000,0.01163758956173342,2.8818562776843514e-6,0402,1999-09-13T04:00:00Z,Medium,637964,Silver Lead Mine Lake,0.061,0,04020105001137,LakePond,39004,0.0143205480194887,7.17236369319701e-6,1, , ,3.568736081,217736.3388,6.151163490796488,3.568736081,4,61012.1667525,25000,FALSE,8.526930944074408,7.4567293734329265,4.310299879007996,7.321271621780715,3.7054429640909152,6.151163490796488,FALSE,3.8222089156457097,1.8045291992380952,2.393075959999998,NA,NA,24514.901876885757,6.151163490796488,2.393075959999998,50265.056468519324,7100998410,7100034520,840,618,798,1,33,"c(-87.850680856328, 46.6699909253334)",0402,222,1.7598934550989347e-4
60003200054564,36383,12025032,105233129,2003-09-23T00:00:00Z,2,NA,NA,0.004,NA,04020105003170,390,39004,100000,0.003990443708994838,4.974773629138568e-7,0402,1999-09-13T04:00:00Z,Medium,637964,Silver Lead Mine Lake,0.061,0,04020105001137,LakePond,39004,0.0143205480194887,7.17236369319701e-6,1, , ,3.568736081,217736.3388,6.151163490796488,3.568736081,4,61012.1667525,4000,FALSE,8.526930944074408,7.4567293734329265,4.310299879007996,7.321271621780715,3.7054429640909152,6.151163490796488,FALSE,3.8222089156457097,1.8045291992380952,2.393075959999998,NA,NA,24514.901876885757,6.151163490796488,2.393075959999998,50265.056468519324,7100998410,7100034520,840,618,798,1,33,"c(-87.8474675557537, 46.6710136871611)",0402,222,2.815829528158295e-5
