"","time","A","P","DOC","I0","SA","zmix","zmax","Pin","DOCin","V_lake","V_epi","V_ratio","Qin","kDOC","kA","lA","pA","hA","mA","decay","cA","v","rec","Permanent_Identifier"
"1",10000,4.94065645841247e-324,9.82652691407661,2.49329160016653,1,1000,1.73780082874938,1.73780082874938,9.783,6,1158.53388583292,1158.53388583292,1,0.7342465536,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,1
"2",10000,4.94065645841247e-324,9.8265133881208,2.49329160016642,3,1000,1.73780082874938,1.73780082874938,9.783,6,1158.53388583292,1158.53388583292,1,0.7342465536,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,2
"3",10000,4.94065645841247e-324,9.82649860318585,2.49329160016652,5,1000,1.73780082874938,1.73780082874938,9.783,6,1158.53388583292,1158.53388583292,1,0.7342465536,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,3
"4",10000,4.94065645841247e-324,9.82648237259954,2.49329160016659,7,1000,1.73780082874938,1.73780082874938,9.783,6,1158.53388583292,1158.53388583292,1,0.7342465536,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,4
"5",10000,4.94065645841247e-324,9.82646447081474,2.49329160016682,9,1000,1.73780082874938,1.73780082874938,9.783,6,1158.53388583292,1158.53388583292,1,0.7342465536,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,5
"6",10000,4.94065645841247e-324,9.82644462265075,2.49329160016684,11,1000,1.73780082874938,1.73780082874938,9.783,6,1158.53388583292,1158.53388583292,1,0.7342465536,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,6
"7",10000,-4.94065645841247e-324,9.82642248875393,2.49329160016692,13,1000,1.73780082874938,1.73780082874938,9.783,6,1158.53388583292,1158.53388583292,1,0.7342465536,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,7
"8",10000,1.97626258336499e-323,9.82639764560183,2.49329160016721,15,1000,1.73780082874938,1.73780082874938,9.783,6,1158.53388583292,1158.53388583292,1,0.7342465536,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,8
"9",10000,1.97626258336499e-323,9.82636956324256,2.49329160041752,17,1000,1.73780082874938,1.73780082874938,9.783,6,1158.53388583292,1158.53388583292,1,0.7342465536,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,9
"10",10000,1.97626258336499e-323,9.82633754204558,2.49329160041751,19,1000,1.73780082874938,1.73780082874938,9.783,6,1158.53388583292,1158.53388583292,1,0.7342465536,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,10
"11",10000,3.45845952088873e-323,9.82630068856794,2.49329160041748,21,1000,1.73780082874938,1.73780082874938,9.783,6,1158.53388583292,1158.53388583292,1,0.7342465536,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,11
"12",10000,3.45845952088873e-323,9.82625780356171,2.49329160041748,23,1000,1.73780082874938,1.73780082874938,9.783,6,1158.53388583292,1158.53388583292,1,0.7342465536,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,12
"13",10000,4.94065645841247e-323,9.82620724935667,2.49329160041744,25,1000,1.73780082874938,1.73780082874938,9.783,6,1158.53388583292,1158.53388583292,1,0.7342465536,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,13
"14",10000,1.05608164276298e-278,9.82614672548837,2.49329160041738,27,1000,1.73780082874938,1.73780082874938,9.783,6,1158.53388583292,1158.53388583292,1,0.7342465536,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,14
"15",10000,3.58769702321282e-207,9.8260728873345,2.49329160041732,29,1000,1.73780082874938,1.73780082874938,9.783,6,1158.53388583292,1158.53388583292,1,0.7342465536,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,15
