"","time","A","P","DOC","I0","SA","zmix","zmax","Pin","DOCin","V_lake","V_epi","V_ratio","Qin","kDOC","kA","lA","pA","hA","mA","decay","cA","v","rec","Permanent_Identifier"
"73",10000,55.9947043880142,2.26036014937951,3.44392159558414,90.6647039031982,15000,2,2,7.5003,6.00672637931271,20000,20000,1,23.958904109589,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53540805"
"74",10000,1.27836293085079e-147,1.92253146582606,2.52680973233607,80.0034334945679,19000,3.64969320309849,3.64969320309849,1.89138,5.82769137265254,46229.4472392475,46229.4472392475,1,31.5452054794521,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53540501"
"75",10000,17.4666590549022,2.3401853146541,1.21673406298315,85.3532713317871,61000,7,7,6.48939,4.73794725690495,284666.666666667,284666.666666667,1,87.572602739726,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53541175"
"76",10000,8.59365031580385,2.32837960524997,1.37977242367505,86.9821653938293,120000,6.62581910710893,6.62581910710893,4.10886,4.77856998267634,530065.528568714,530065.528568714,1,191.671232876712,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53540883"
"77",10000,5.25126813635986,2.31684845675637,1.78833499682497,88.6515479850769,34000,5,5,3.29361,5.5674437480378,113333.333333333,113333.333333333,1,47.786301369863,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53541567"
"78",10000,10.0678087950614,1.87742997238483,1.01254581440034,100.153097019196,177000,8.5,8.5,4.72845,4.64345733274008,1003000,1003000,1,248.769863013699,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53540953"
"79",10000,30.5352877151653,2.10785573847334,1.58637048452983,100.153097019196,59000,5.45019896540771,5.45019896540771,8.18511,5.23992169933394,214374.49263937,214374.49263937,1,82.9232876712329,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53541069"
"80",10000,21.5487586316782,2.78843541095212,1.78757520169744,81.7365081596375,50000,5.39630321981647,5.39630321981647,6.48939,5.2392936418867,179876.773993882,179876.773993882,1,83.013698630137,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53540459"
"81",10000,7.32770858909107,2.64816209218567,2.28204672633462,82.0304574966431,32000,3.96970296302546,3.96970296302546,3.65232,5.49794508946443,84686.9965445432,84686.9965445432,1,53.5671232876712,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53540057"
"82",10000,1.97626258336499e-323,1.26070738245212,1.01135901031096,59.4366771030426,267000,7.38043980350405,7.90464485912226,0.213132028569459,6.70596093961267,1407026.78492376,1313718.28502372,0.933683920661754,221.290763311252,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"61777569"
"83",10000,16.6325512564361,1.91276345129929,3.16708859445003,99.4422509384155,40000,2,2,3.45666,5.49592558415805,53333.3333333333,53333.3333333333,1,64.6575342465753,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53540787"
"84",10000,44.0391624086329,2.57612596768063,2.39951762986743,83.9227928543091,27000,3.2634402076204,3.2634402076204,8.64165,5.7104259547492,58741.9237371672,58741.9237371672,1,37.9479452054795,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53541941"
"85",10000,1.11858772260344e-67,10.2484451194075,0.84142186907281,41.5059026527405,118000,6.7235914002302,8.21207963415983,8.27676555172872,6.43307357662657,646016.931220573,528922.523484776,0.818744057505487,85.7595145384926,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"61790825"
"86",10000,4.94065645841247e-324,0.928853107618128,2.89698087290731,31.7265064048767,27000,3.07374916379429,3.07374916379429,0.78264,8.60955942186806,55327.4849482973,55327.4849482973,1,25.0027397260274,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"61790811"
"87",10000,16.0696457747287,2.73606206059222,1.8460369847088,73.8001026916504,73000,3.97844496413275,3.97844496413275,6.58722,6.94638426528939,193617.654921127,193617.654921127,1,62.4,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"61781429"
"88",10000,1.13301287281266,1.82430360990847,1.08945959769689,98.4454834938049,275000,7.18510084720048,7.18510084720048,2.08704,4.21832416632031,1317268.48865342,1317268.48865342,1,408.356164383562,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"47724055"
"89",10000,3.09807628980539e-112,1.4987033702087,1.99450907566631,98.1181409263611,55000,3.80985911157978,3.80985911157978,1.46745,5.03531508196984,139694.834091259,139694.834091259,1,81.6712328767123,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"47723658"
"90",10000,42.1449723299555,2.67851086229417,1.7908693082976,79.6564786148071,151000,4.24805493780483,4.24805493780483,11.93526,6.29588032965871,427637.530405686,427637.530405686,1,151.413698630137,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"61758047"
"91",10000,26.71701055613,5.34545174785426,1.99902286210346,55.9689108467102,27000,4.74024752487191,4.74024752487191,11.60916,7.60841012120746,85324.4554476943,85324.4554476943,1,27.0739726027397,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"61762545"
"92",10000,29.2535808381831,3.07273608924341,2.24477901608495,72.4080687046051,13252.61,3.57659740705188,3.57659740705188,8.4786,6.75480862335216,31599.5003751132,31599.5003751132,1,14.0150889315068,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"61760691"
"93",10000,4.34401868012867e-29,1.91049225964618,2.2628882081282,99.7486649894714,26000,3.9601463134577,3.9601463134577,1.89138,5.8096267905381,68642.5360999334,68642.5360999334,1,39.0356164383562,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53541489"
"94",10000,5.90953634715162,2.33263888389644,1.50046489017459,86.6466292381287,54000,6,6,3.55449,5.161527409684,216000,216000,1,78.854794520548,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"89365939"
"95",10000,3.78594202507504,2.56618290895692,2.19158075392528,83.1429898834229,38000,4.11758832727841,4.11758832727841,3.09795,5.3949906955517,104312.237624386,104312.237624386,1,63.6109589041096,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53539947"
"96",10000,4.94065645841247e-324,0.240626449182403,2.10564436309442,97.1549759101868,61000,3.40369153463226,3.40369153463226,0,7.08497034881197,138416.789075045,138416.789075045,1,52.1424657534247,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"61790801"
"97",10000,18.5524721397029,1.57735357655059,1.38306706467971,122.559980792999,228000,5.20155215885132,5.20155215885132,5.25021,4.5336921155441,790635.928145401,790635.928145401,1,309.205479452055,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53542459"
"98",10000,1.86828845430466e-95,5.81331057279714,1.87488772000609,52.7368279266357,47000,5.18362087075563,5.18362087075563,5.31543,8.10028272741203,162420.12061701,162420.12061701,1,43.5232876712329,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"61762275"
"99",10000,44.2973665892607,1.83586243498727,2.31545004933843,118.763298625946,14000,3.64975923761042,3.64975923761042,8.64165,6.04075607461146,34064.4195510306,34064.4195510306,1,18.8712328767123,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53542221"
"100",10000,2.77470605966284e-168,1.55349205891948,2.38661996722564,86.7412564659119,33000,3.15286885926635,3.15286885926635,1.53267,5.44885207843933,69363.1149038597,69363.1149038597,1,48.1890410958904,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"47721415"
