"","time","A","P","DOC","I0","SA","zmix","zmax","Pin","DOCin","V_lake","V_epi","V_ratio","Qin","kDOC","kA","lA","pA","hA","mA","decay","cA","v","rec","Permanent_Identifier"
"1",10000,1.64119783893829,1.39658735417099,0.380213813585287,99.7976173210144,1685000,10.5939470147936,12.83489486,2.34172305929278,3.6095245926571,14417865.2260667,11900533.8132848,0.82540193202592,1489.87310105835,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"61790821"
"2",10000,1.41602841628664,1.32731350885901,0.17980524454084,85.3532713317871,1541000,12.1437300266087,18.3965748,2.3248218959821,2.19246841931524,18899414.5112,12475658.647336,0.660108208111038,1460.34744196804,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53541253"
"3",10000,14.3364074689838,2.41678040445138,1.12703885194299,82.0304574966431,358275.01,7.726256284,7.726256284,5.64153,4.21505337841389,1845416.36494178,1845416.36494178,1,599.742550986301,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53539961"
"4",10000,20.2118075317298,2.46114526702406,1.11468561198894,82.0304574966431,396031.82,7.726256284,7.726256284,7.01115,4.16885304936386,2039895.55862597,2039895.55862597,1,662.946416493151,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53539955"
"5",10000,22.2894226550574,2.13789785062164,1.50718391687028,92.0829355812073,354000,5.072374372,5.072374372,5.77197,4.22062276241074,1197080.351792,1197080.351792,1,592.586301369863,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53539923"
"6",10000,1.97626258336499e-323,0.643625800899612,0.865316054667388,86.7412564659119,1160000,8.016668981,8.016668981,0.16305,3.6834194134536,6199557.34530667,6199557.34530667,1,1693.91780821918,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"47721350"
"7",10000,47.4610036137222,1.88012181792542,4.2474775546485,95.1761458969116,16000,1.086287287,1.086287287,5.25021,5.96423421265064,11587.0643946667,11587.0643946667,1,25.5561643835616,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53540833"
"8",10000,49.7912039368364,1.71466007090048,4.61028202231323,107.624411754608,7594.8,1.086287287,1.086287287,5.25021,6.47367794500905,5500.0897915384,5500.0897915384,1,12.1308723287671,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53540825"
"9",10000,3.5497849143823,1.94957929035116,2.34119175859572,95.1761458969116,129000,2.754611729,2.754611729,2.34792,4.74070596398363,236896.608694,236896.608694,1,206.046575342466,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53540757"
"10",10000,1.48219693752374e-323,1.11577289602159,2.48695596836424,85.3532713317871,35000,2.476461463,2.476461463,1.10874,5.0365020933562,57784.1008033333,57784.1008033333,1,50.2465753424658,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53541033"
"11",10000,14.0280891351437,1.95291228236469,2.38348314400208,88.6515479850769,136000,1.980858424,1.980858424,3.35883,4.33797678727569,179597.830442667,179597.830442667,1,195.243835616438,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53541369"
"12",10000,47.1522236352428,2.4703571492471,2.88804914438687,81.7365081596375,50000,2.27439415,2.27439415,7.07637,5.2392936418867,75813.1383333333,75813.1383333333,1,83.013698630137,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"53540469"
"13",10000,12.600650866289,4.10518414310168,4.26591663394936,59.4366771030426,24000,1.784260789,1.784260789,5.80458,9.36168754172412,28548.172624,28548.172624,1,21.3041095890411,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"61777687"
