"","time","A","P","DOC","I0","SA","zmix","zmax","Pin","DOCin","V_lake","V_epi","V_ratio","Qin","kDOC","kA","lA","pA","hA","mA","decay","cA","v","rec","Permanent_Identifier"
"1",10000,3.11614886975844,0.947603186935386,0.19172049940832,175.766571540833,20000,10.9112543675707,10.9112543675707,2.49229787116464,1.46302313683539,145483.39156761,145483.39156761,1,19.3972602739726,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"136353672"
"2",10000,2.81783178004445,1.06286475667213,0.384815883023682,156.822280731201,31000,8.28360180056811,8.28360180056811,2.46407797477595,2.91565245551584,171194.437211741,171194.437211741,1,23.0164383561644,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"136353460"
"3",10000,0.0582426034895534,0.970257895872496,0.225360814112315,168.053528518677,66000,10.5555270885371,10.5555270885371,1.00132369797825,2.13396062074631,464443.191895631,464443.191895631,1,48.2794520547945,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"136353717"
"4",10000,5.58320253545953,0.936136488700071,0.264541462744418,197.51078578949,21000,6.64745546999075,6.64745546999075,2.95194189553543,1.47451253511335,93064.3765798705,93064.3765798705,1,18.0657534246575,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"133157311"
"5",10000,6.20214072572463,1.08966694122599,0.598318210203488,167.035815124512,13000,7.78725843931999,7.78725843931999,3.88516309497565,4.12106968174941,67489.5731407733,67489.5731407733,1,10.1506849315069,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"133157207"
"6",10000,12.4000729865415,1.0274816661027,0.442028577903442,179.71452129364,51000,9.3100386887299,9.3100386887299,7.57898418264222,3.54577364201971,316541.315416817,316541.315416817,1,39.8219178082192,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"133157190"
"7",10000,6.80207937716179,0.922575432883868,0.271967655648053,204.533562583923,10000,7.51558313433056,7.51558313433056,4.93077440465545,2.3806743196427,50103.8875622037,50103.8875622037,1,5.6986301369863,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"136495866"
"8",10000,7.79305749271907e-11,0.866351209991772,0.041356367139267,185.410250587463,38000,8.99894916201644,8.99894916201644,0,2.02543061868748,227973.378771083,227973.378771083,1,3.74794520547945,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"137168533"
"9",10000,5.49680010477415e-28,0.802687259620845,0.0793729236585209,203.886548042297,20000,7.6795735660196,7.6795735660196,1.78989292504439e-18,2.18898294863337,102394.314213595,102394.314213595,1,3.23287671232877,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"137168696"
"10",10000,0.125673382473709,0.814142715580418,0.0415209345343267,216.333549995422,55000,7.79780982580536,14.8071800589473,1.18906334147207,2.84946600516423,542929.935494735,285919.693612863,0.526623556596348,4.84060830789246,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"125214997"
"11",10000,0.0851337786809395,0.806343372135308,0.0427738528197099,217.415469741821,102000,7.34214384501262,15.8435912051643,0.668027964888742,3.01965633203492,1077364.20195117,499265.781460858,0.463414118045372,8.54713381556561,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"125214986"
"12",10000,3.64356258244162,0.978771577877384,0.193319338680546,166.740253219605,19000,9.66950980564632,9.66950980564632,2.64706809353605,1.36383321708521,122480.457538187,122480.457538187,1,17.9068493150685,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"136353715"
"13",10000,0.00330905518035733,0.79277859776644,0.0392276984870788,182.167681617737,142000,10.075697627855,25.3334924317289,0.278622988151161,1.45449966472392,2398237.28353701,953832.70877027,0.397722408586494,46.4191085089991,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"136353793"
"14",10000,8.06292774531077,1.08629892753299,0.439927776677958,156.911050415039,40000,6.84071487151478,6.84071487151478,4.50026259025513,2.8350383778055,182419.063240394,182419.063240394,1,29.6986301369863,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"136353472"
"15",10000,5.80611054649892,1.03382243169996,0.457398951935541,172.313584251404,39000,6.92044395806467,6.92044395806467,3.84476064852647,3.33293214241809,179931.542909682,179931.542909682,1,25.3232876712329,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"136353532"
"16",10000,0.808562908130991,1.01737459876683,0.422943183258076,172.452143058777,23000,8.17073700732509,8.74863368428983,1.534182336251,4.18710746064407,134145.716492444,125284.634112318,0.9339443508759,13.2415397692679,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"136496698"
"17",10000,0.696518217447407,1.02963515967128,0.56345443239915,179.71452129364,18000,8.01366741343108,8.01366741343108,1.34322851143423,3.97615907623644,96164.0089611729,96164.0089611729,1,14.0547945205479,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"133157183"
"18",10000,2.24588909083478,0.943300007866313,0.485680067344909,209.363351631165,11000,7.16603766096073,7.16603766096073,1.92952898265345,3.25416251552343,52550.9428470454,52550.9428470454,1,8.16712328767123,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"133157940"
"19",10000,6.52616549552092,0.923678967379239,0.277203977258445,204.533562583923,11000,7.2641940709424,7.2641940709424,4.6561028817763,2.35584542689037,53270.7565202443,53270.7565202443,1,6.26849315068493,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"136495869"
"20",10000,56.9860952681388,0.966044268791622,0.0865604504738262,203.886548042297,30000,8.47257164775644,8.47257164775644,102.88367581396,2.1271958697093,169451.432955129,169451.432955129,1,6.08219178082192,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"137168652"
"21",10000,935.026136030032,230.313305960581,0.0801412346891826,203.886548042297,21000,7.55228716837621,7.55228716837621,600.046072448565,2.17726632571746,105732.020357267,105732.020357267,1,3.39452054794521,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"137168678"
"22",10000,0.697854079194492,0.88683164299725,0.317870360992922,226.196276779175,17000,5.44675784537396,6.67725038575807,2.05626528209022,7.77074908074967,75675.5043719247,61729.9222475716,0.815718676207106,2.69745874570405,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"125208543"
"23",10000,0.294612057974734,0.849319645775849,0.0984782210098841,217.415469741821,33000,6.4547517723505,10.415853771657,1.71244364345873,4.57174938118413,229148.782976453,142004.538991711,0.619704530598808,3.69785333601152,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"125209502"
"24",10000,3.86823763932092,0.820213503393034,0.0463834382992125,246.808363761902,184000,8.66542604865757,8.66542604865757,8.60347160324701,1.27188369454361,1062958.92863533,1062958.92863533,1,33.7753424657534,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"136496888"
"25",10000,1.44563772217491,0.96237158742357,0.159593040275004,166.740253219605,70000,10.2344260152828,10.2344260152828,1.65642307876937,1.18158066437158,477606.547379863,477606.547379863,1,65.972602739726,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"136353733"
"26",10000,8.53469548535075,0.904728134354687,0.155559878656183,202.734599266052,30000,8.55056187241306,8.55056187241306,5.85029070445627,1.35001465021823,171011.237448261,171011.237448261,1,19.6438356164384,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"136354128"
"27",10000,1.28775071342623,0.898663338208739,0.159021567329544,199.365622406006,76000,8.99132628575853,8.99132628575853,1.64566069610567,1.39123198516537,455560.531811765,455560.531811765,1,51.8465753424658,0.115056012485032,0.000935181972656244,0.339788315297038,1.91893047852508,97.0063293659412,2.6617738415054,0.000594303984281217,0.0299119779056705,0.000761500819029477,0.996117807924821,"133158191"
